time,lat,lon,depth,mag
8169.499036342592,-8.9349,157.1055,5000.0,4.8
8169.342673263889,-32.935,-177.3101,55500.0,4.7
8169.234657407407,-26.6676,67.7945,10000.0,4.9
8169.222006597222,-26.7067,67.7416,10000.0,4.9
8169.1497093749995,51.9793,160.2385,36000.0,4.6
8168.938241782408,34.1803,139.1112,13600.0,4.5
8168.83864525463,-19.5663,-176.8707,345800.0,4.5
8168.809185416667,-6.1037,128.6627,308000.0,4.5
8168.779219328703,-5.6505,131.4877,82800.0,5.0
8168.768501041667,-23.8318,-175.8989,33900.0,5.5
8168.7381105324075,-10.5883,125.5354,33000.0,4.9
8168.7001689814815,-14.9402,167.4677,175900.0,5.0
8168.469515162037,-26.5744,67.771,10000.0,4.8
8168.353321759259,-32.833,-178.729,33000.0,4.9
8168.2612464120375,-8.8142,106.7057,21000.0,4.8
8168.140830902777,-21.0819,-68.3257,119400.0,4.9
8168.025094212962,-27.6984,-175.6222,33000.0,4.8
8167.9852949074075,40.8341,35.9081,18100.0,4.5
8167.849111805555,-7.6491,127.8136,190900.0,5.1
8167.763580324075,-24.9654,179.729,537200.0,5.3
8167.753965046297,-16.5274,-172.3433,15000.0,6.6
8167.660434027778,11.348,-84.802,35100.0,4.5
8167.657589583333,-9.5076,-78.775,60200.0,5.7
8167.6164874999995,-23.7601,-175.7986,47700.0,5.3
8167.560502314815,-35.69,-66.78,288000.0,4.5
8167.332666898148,-32.0454,-68.454,38600.0,4.6
8167.255727083334,23.8837,-108.804,10000.0,4.6
8167.187946643519,26.1972,-44.7758,10000.0,4.6
8167.152660648148,-7.1326,155.8253,156300.0,4.7
8167.15242835648,59.8428,-153.6704,136000.0,5.1
8166.984679513888,-23.8091,-176.2668,242700.0,4.5
8166.873476388889,-8.4777,158.8241,100200.0,4.8
8166.863709490741,-51.2437,160.3375,10000.0,4.7
8166.618414699074,-9.1723,118.327,61000.0,5.2
8166.474813078704,37.0754,73.1672,33000.0,4.7
8166.422136574074,36.5296,140.5505,74600.0,5.2
8166.086108796296,-7.8,107.2,47000.0,4.7
8166.0590740740745,-4.2144,132.4667,33000.0,4.6
8165.99799548611,3.6582,126.1443,33000.0,4.6
8165.955218634259,37.1858,72.8836,33000.0,4.7
8165.748632986111,40.381,-124.4182,11400.0,4.6
8165.734879282408,37.0371,73.0322,33000.0,4.6
8165.705250810185,-17.6907,-178.9809,554100.0,5.4
8165.697473726852,-1.124,146.1745,41500.0,4.9
8165.615956597222,34.734,25.5311,10000.0,4.6
8165.614197222222,37.1374,72.8088,21500.0,4.5
8165.475683333333,-9.8231,117.8007,61000.0,4.7
8165.16982511574,37.1726,72.9329,33000.0,5.6
8165.139860648149,-5.7973,130.6912,65900.0,4.5
8165.069640162037,35.9453,140.2315,78100.0,4.5
8164.954772685185,1.9601,127.957,33000.0,4.7
8164.725142592593,-3.9312,141.0076,76200.0,4.9
8164.700076041668,-1.6232,99.7105,0.0,4.7
8164.399362037037,-3.7827,152.0976,22900.0,4.7
8164.363741319445,-24.2964,-66.9413,174500.0,4.5
8164.308162152778,34.5068,84.7431,10000.0,4.6
8164.269120601852,32.6133,47.585,42700.0,4.9
8164.247417361112,9.89,56.6931,10000.0,4.5
8164.111110879629,-51.8404,159.7586,11900.0,5.0
8164.101204050926,6.7804,124.9345,51600.0,5.1
8164.014537152778,-18.3089,-69.374,123400.0,5.4
8163.87023425926,6.6808,124.8017,34700.0,5.1
8163.862553703703,6.7045,124.7739,33000.0,4.9
8163.684800810185,-6.3746,147.9328,63700.0,4.9
8163.490458912037,2.5534,128.7331,66800.0,4.8
8163.3414555555555,-6.563,154.8609,92800.0,4.9
8163.299638773147,47.0869,154.2156,34700.0,4.9
8163.219334606481,40.1167,19.7607,22100.0,4.5
8163.0163743055555,-23.6277,179.9084,549500.0,5.0
8162.925546643519,6.7311,124.7776,45300.0,5.1
8162.802146296297,38.658,40.092,33100.0,5.0
8162.636271875,-37.5597,178.3412,31300.0,4.9
8162.556055787038,41.1389,144.8015,20000.0,4.6
8162.522710648149,-8.0,107.7,38000.0,4.8
8162.434134375,-28.2374,-63.3691,554400.0,4.6
8162.350323032407,77.6459,5.3883,10000.0,5.0
8162.292648611112,-37.6473,176.5544,197000.0,4.5
8162.266390277778,41.1236,144.7019,12700.0,5.9
8162.164599884259,-8.4825,107.7267,21000.0,4.7
8162.095412037037,-5.8,102.7,61000.0,4.8
8162.057354282407,-8.9414,159.5938,187800.0,4.8
8161.979022685185,-17.1524,-72.0224,54900.0,4.9
8161.97656099537,-45.8019,34.9107,10000.0,5.0
8161.859835416666,-44.2432,168.0383,10000.0,4.5
8161.826313194445,-9.5133,118.1868,100000.0,4.8
8161.811351041667,-22.0829,-63.656,536500.0,4.5
8161.71792962963,-5.6419,134.105,43800.0,4.8
8161.627516087963,-5.323,153.0866,53400.0,5.2
8161.369983564815,-0.2919,125.8485,22900.0,5.0
8161.312427546296,-26.9558,-176.2926,52600.0,4.7
8161.250991782408,-59.6891,-23.4524,10000.0,5.0
8161.213892361111,-8.1,117.3,317000.0,5.0
8161.186684259259,-34.8629,-17.1931,10000.0,5.0
8161.043106944445,-9.856,34.1153,10000.0,4.7
8160.942311458334,-5.7282,110.1515,555700.0,4.6
8160.853483333334,52.1223,-169.5613,34900.0,4.9
8160.662694328703,29.4679,51.094,67300.0,4.5
8160.581847916666,29.7014,50.8408,44100.0,4.6
8160.469443402777,29.7824,50.76,42400.0,4.6
8160.425973263889,29.5403,50.8407,37900.0,4.8
8160.372116666666,43.8017,148.0676,38300.0,5.2
8160.2488028935195,-9.8289,151.7414,2500.0,5.3
8160.023223842592,52.7784,159.3449,64700.0,5.1
8159.919213194445,-8.8425,115.3454,116000.0,4.5
8159.738067361111,2.058,126.0573,98300.0,5.1
8159.454428703703,29.8487,67.4532,10000.0,4.9
8159.451501273149,-19.0668,-175.096,256100.00000000003,4.8
8159.385008680556,44.52,-113.9833,21000.0,4.6
8159.364586226852,-6.7605,130.2334,72600.0,6.1
8159.326003009259,36.1167,70.8325,110200.0,4.7
8158.833845486111,18.8489,-102.454,101600.0,4.5
8158.829075347222,-6.078,148.4828,101500.0,5.1
8158.809138078704,24.0125,122.4483,38300.0,4.8
8158.673337731481,31.2721,130.351,176800.0,4.6
8158.613720601852,-56.8588,-30.6013,33000.0,5.0
8158.599540509259,-2.1817,139.1444,33000.0,4.7
8158.492944444444,-6.2,103.8,21000.0,4.8
8158.4565285879635,-14.9026,-173.5162,33000.0,4.8
8158.4389961805555,27.6076,141.614,37300.0,4.8
8158.3580648148145,34.977,26.6771,26200.0,4.7
8158.236182986112,-12.4945,-75.9227,97300.0,5.1
8158.153246412037,-32.3551,-71.584,67100.0,5.2
8158.124646064814,4.3126,125.7086,176700.0,4.8
8158.09918287037,-7.7738,123.1389,252400.0,4.7
8158.085384143519,-15.4444,-175.1072,20200.0,5.1
8157.805653935186,-20.2394,-69.0492,140000.0,4.8
8157.772202662037,-10.7863,164.1065,37900.0,4.9
8157.648321643519,-19.9168,168.5546,19800.0,4.9
8157.2962042824065,3.7295,95.2432,33000.0,4.5
8157.097274884259,-3.4847,145.0747,33000.0,5.2
8157.009756481482,-10.2629,66.727,10000.0,4.6
8156.979729398148,-3.5295,145.2709,10000.0,4.8
8156.758542592593,21.9481,143.3266,23200.0,4.8
8156.623638657407,6.8112,-72.9664,165100.0,4.6
8156.621848495371,-7.039,129.6341,139300.0,4.7
8156.596627893518,-2.8687,139.2395,33000.0,4.7
8156.5695153935185,14.9911,145.6095,139900.0,4.9
8156.37224675926,38.6063,69.6938,35500.0,4.5
8156.340109490741,19.5598,94.4233,61200.0,4.6
8156.332520833333,13.9169,120.7266,221200.0,4.7
8156.321037731481,-30.3872,-177.6393,33000.0,4.6
8156.188294444444,23.733,121.4962,22300.0,4.5
8155.971272453704,14.9681,120.4688,41800.0,4.7
8155.901009375,-6.4641,147.8534,81700.0,4.6
8155.747060648147,0.1488,119.8947,29100.0,5.2
8155.736691203704,51.9334,-171.8073,54100.0,4.7
8155.678197337963,-18.3996,-173.8035,33000.0,5.1
8155.496718055556,-9.435,158.4686,79500.0,4.7
8155.489341435185,35.0665,26.6341,20000.0,5.7
8155.275522337963,21.9098,143.1654,20500.0,4.9
8154.6902375,-38.4898,175.7878,167000.0,4.8
8154.67372337963,21.7699,143.2649,33000.0,4.7
8154.6718633101855,-10.8131,161.9989,78100.0,4.6
8154.602383217592,-16.9886,-173.4371,81200.0,5.0
8154.571168865741,-10.843,161.9049,82900.0,4.8
8154.476454050926,10.382,125.1374,34800.0,5.1
8154.440033796296,-10.8505,166.3709,60500.0,4.6
8154.419615625,0.2759,99.8746,199100.0,4.6
8154.392883101852,-10.7211,166.0187,48200.0,5.4
8154.378140162036,-27.6836,-69.4339,92600.0,4.8
8154.278913310185,-29.9104,-177.1454,71100.0,4.9
8154.196473148148,-58.5997,-15.5046,10000.0,4.9
8154.17372488426,-22.1912,170.247,33000.0,4.8
8154.026440162036,-8.0773,119.699,179900.0,5.0
8154.001009953704,2.1696,126.6366,41400.0,4.9
8153.931583101851,38.3764,23.1698,10000.0,4.5
8153.877126388889,22.4052,99.0647,31000.0,4.6
8153.851905439815,-9.7288,115.166,12000.0,4.7
8153.831854976852,-53.307,23.4154,10000.0,4.7
8153.727005208333,-5.6392,133.7948,33000.0,5.2
8153.566003125,-11.6043,118.0844,33000.0,4.5
8153.559796064815,-18.3277,-178.4502,638700.0,4.7
8153.518977546296,19.1876,121.0745,27700.0,4.5
8153.396778587962,8.9254,124.0637,567000.0,5.2
8153.367245833333,-15.4168,-173.2217,92000.0,4.8
